"","Cluster","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"97","Conserved","Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","123/5719","163/9577",0.754601226993865,1.2636502799301,4.1333858396745,1.50713890726225e-05,5.36044250521109e-05,2.04440980366556e-05,"105722/16410/12912/19016/11303/18218/16452/330662/228545/11487/108058/19015/15170/20393/214058/93759/17289/11491/11502/15251/238257/19128/19353/12323/16423/11980/20501/192188/209018/140580/16971/13435/12325/16419/381560/18514/12927/12317/14456/73181/20181/19345/73122/233571/271457/19219/22259/50769/332942/14083/26416/70686/19349/13609/751864/11846/17304/76295/12894/12608/192654/18263/18018/11938/68365/12322/19247/26395/18442/26417/12369/218035/16889/13051/18019/19344/12928/212555/235584/20698/53357/319520/18613/66694/20525/18021/26396/17164/11863/50770/19329/22174/320940/70417/12929/55991/240672/21825/269338/56632/12215/12367/26415/26413/219149/80743/381246/13537/56696/21803/11687/77573/69981/71732/12259/226421/16153/11689/13856/22260/107831/13857/12491",123
"98","Conserved","Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","71/5719","88/9577",0.806818181818182,1.35109245100065,4.02831672686432,2.10804335126349e-05,7.42117302230513e-05,2.83034821598212e-05,"19056/16452/270118/16151/16476/16162/19057/18131/16184/15979/14998/54485/19668/18129/26420/14462/15980/20850/16451/15002/18033/16449/26419/18035/18128/19055/19058/20852/16191/17132/20851/26416/16818/19664/12399/433586/14281/18018/16159/26417/16150/18037/16190/20846/18019/14969/18803/57765/18761/54721/12501/20849/18021/19697/12503/18036/13388/22637/15978/16160/14961/26415/26413/16163/16161/16453/12675/103806/14960/15001/13389",71
"99","Conserved","Human Diseases","Cancer: specific types","mmu05217","Basal cell carcinoma","53/5719","63/9577",0.841269841269841,1.40878497461816,3.96327886122923,2.51956881561925e-05,8.78031556958222e-05,3.34870921799475e-05,"13544/12387/22423/12005/27015/14368/319757/21414/21415/13197/12156/12018/22412/216795/23805/21416/107986/22411/14362/14632/20423/14369/22414/22422/14366/14370/22409/14367/17873/22416/23882/20890/14371/11789/19206/12006/22420/16842/13542/22419/56637/22059/14633/12575/24069/22417/14365/22410/22421/22418/57265/12028/16576",53
"100","Conserved","Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","104/5719","136/9577",0.764705882352941,1.28057146971396,4.01212973517706,2.5604742432974e-05,8.83363613937604e-05,3.36904505697027e-05,"16801/74117/22034/14682/330662/109333/18709/16151/16476/19877/19303/266632/67771/56212/20111/16885/19353/26420/11651/76709/22030/140580/18033/74769/20779/19229/26397/320795/26419/18035/54353/18707/16402/14131/12927/11461/68524/19878/26398/26399/20112/56480/26409/16412/68652/14083/26416/66713/16818/18708/73178/14281/18018/11465/106759/26395/22325/26417/16150/16173/110596/18019/108100/140579/12928/242687/18803/22324/56637/18719/110651/74192/18021/26396/23797/19697/66513/12540/170758/22637/23880/12929/11652/11867/54126/18706/26431/26400/56378/26415/26413/215280/12675/56443/11845/18717/69632/66824/18710/16153/18720/67071/68089/242894",104
"101","Conserved","Organismal Systems","Immune system","mmu04666","Fc gamma R-mediated phagocytosis","75/5719","94/9577",0.797872340425532,1.33611180350679,3.9869961936221,2.62645180726857e-05,8.971543302056e-05,3.42164122885431e-05,"74117/19012/227753/18806/330662/110157/18709/18754/30948/16886/18805/211429/18479/67771/16885/19353/211914/11651/76709/17118/16332/12632/74769/50784/67916/13196/18707/14131/17909/16331/66713/230837/18708/18752/14130/17096/26395/22325/26417/246256/18751/58988/12928/242687/18803/22324/18719/13430/20698/53357/74192/18753/23797/12540/12929/11652/11867/18750/18706/56378/56632/26413/22323/14389/12631/56443/11845/18717/20259/18710/18720/68089/242894/234779/15162",75
"102","Conserved","Metabolism","Glycan biosynthesis and metabolism","mmu00510","N-Glycan biosynthesis","47/5719","55/9577",0.854545454545454,1.43101622979224,3.90285022496537,3.17192571664217e-05,0.000107285722768779,4.09175144045688e-05,"107895/20440/13200/223774/66789/103963/66357/320302/66059/103534/57170/217664/57377/66248/16430/17156/17158/230815/320438/68563/80286/53618/17308/268510/57357/68292/20014/56737/14595/67574/140481/13478/17155/57370/208624/13135/269181/227697/208211/381903/13480/227619/14376/67075/102580/13481/17309",47
"103","Conserved","Cellular Processes","Cellular community - eukaryotes","mmu04510","Focal adhesion","148/5719","202/9577",0.732673267326733,1.22692986207171,3.96874048121987,3.32029520685501e-05,0.000111213771491745,4.24156260456695e-05,"67938/12334/16410/11796/12387/16421/12389/18595/70584/224105/22341/13645/13649/330662/18607/107589/18481/19045/110157/329251/16774/18709/16476/22330/16400/107746/13367/16404/12845/20750/19877/18479/12827/18590/19303/17931/22339/57342/17906/271849/16403/19353/26420/109711/18654/12390/11651/11797/17295/16399/16777/11855/74769/20416/20779/19046/16419/17907/26419/18707/16402/12826/12927/11461/19878/14360/241226/13731/215449/16412/16780/12833/16398/20663/14083/18708/16776/18752/286940/192176/15461/11465/21960/19047/22793/19211/228785/26395/109905/22325/26417/18751/16001/232906/12445/12928/12842/21828/226519/22324/56637/12015/18719/12043/54635/59310/14784/70549/23797/60595/12540/22371/22340/192897/20662/16542/170758/232807/12443/12929/11652/18750/21825/14205/104099/18706/13730/26413/22323/12444/16420/23928/109700/13712/21923/11798/18717/16782/12830/16000/238564/109880/18710/170736/18720/214230/13866/71785",148
"104","Conserved","Genetic Information Processing","Folding, sorting and degradation","mmu03018","RNA degradation","67/5719","83/9577",0.807228915662651,1.35178026321056,3.91883436075618,3.48883759479652e-05,0.000115735477904308,4.41401517560289e-05,"75901/24127/15526/213550/22057/13806/69305/18458/68533/214627/18642/71701/12226/12228/66317/230721/53621/50783/69125/12227/72544/210106/18641/56057/57259/381404/319618/319885/67678/104625/78651/18983/72068/18459/27756/76522/78893/218343/234699/109075/231464/72587/24128/70640/15510/66583/103135/13209/66446/75686/232791/234594/225929/66373/74108/66362/353190/108077/50911/227715/56421/67207/57316/72162/93728/50912/241989",67
"105","Conserved","Genetic Information Processing","Replication and repair","mmu03410","Base excision repair","41/5719","47/9577",0.872340425531915,1.46081557183409,3.85567687109055,3.66424893774423e-05,0.000120396750811596,4.59179064880229e-05,"11546/56626/328417/234258/104884/100206/18973/69263/15289/72774/22594/66408/18971/18975/66979/71726/18294/17193/235587/16881/18972/72151/268395/50776/18970/26430/22256/11545/18207/18974/106344/11792/59047/19687/18538/67967/69745/14156/19718/59001/21665",41
"106","Conserved","Human Diseases","Infectious disease: parasitic","mmu05145","Toxoplasmosis","85/5719","109/9577",0.779816513761468,1.30587563425312,3.91020937434547,3.90496373476813e-05,0.000127095517782548,4.8472737521948e-05,"24088/22034/11796/16452/21809/18607/16774/16151/14678/18126/15979/14998/266632/16403/26420/12370/15980/11651/11797/16451/16777/15002/18033/12703/26397/26419/18035/13063/26399/12371/26409/16412/20848/16835/16780/16155/68652/26416/16776/14679/16159/26417/16150/12048/20846/14969/226519/54396/12015/14677/12043/105675/21808/54721/23797/19697/66513/30955/18036/329581/11652/15978/14681/16160/15944/14961/16154/12367/21939/320207/26415/26413/21937/23928/15481/15511/11798/12675/16782/21803/14960/17087/15001/16153/11689",85
"107","Conserved","Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","182/5719","254/9577",0.716535433070866,1.1999055503619,3.93128811982216,4.01270719655223e-05,0.000129381680636497,4.93446531794421e-05,"14672/16801/16410/12912/19056/213498/12387/14682/16438/19766/18595/13649/110157/18709/16151/18795/12571/14708/19645/19057/14678/19877/14707/14082/21356/19303/22339/22033/12313/14701/12018/19353/12370/14700/16439/11651/22030/16451/75547/26427/18033/17869/74769/20779/19229/13685/20315/18035/18707/14683/19055/13063/12927/11515/20683/230396/19058/12317/19878/26399/12371/56480/15974/18797/73181/13555/208647/20848/72512/19219/16155/12122/20663/224129/14083/26416/14972/12315/18708/18752/71609/18018/15461/15007/12913/14679/242517/21355/14102/12314/26395/64337/242705/26417/16150/16194/14673/18751/14709/14980/58988/14991/15015/18019/70405/12928/667977/12767/231991/18747/56637/14963/14677/11909/104110/18749/14827/17246/14784/15043/18021/26396/23797/22059/19697/11512/432530/14964/12567/20662/170758/64930/210044/12443/12915/12010/16177/16440/19218/12929/11652/14688/14681/18750/18706/13557/12575/16154/12367/110557/12768/26415/26413/21937/110558/18798/20304/15006/13712/18176/15040/12675/14702/19744/69632/11911/15039/56717/224761/14693/19216/15024/14985/16653/208677/18710/15042/15013/11513/12028/14674/18796",182
"108","Conserved","Genetic Information Processing","Replication and repair","mmu03420","Nucleotide excision repair","49/5719","58/9577",0.844827586206897,1.41474275102351,3.85716433776945,4.0811693196627e-05,0.000130370686600336,4.97218484364364e-05,"14885/50505/56438/19359/22591/18973/22590/69263/107986/13872/18971/71101/69833/66979/20020/28015/67710/231329/69920/16881/17420/68275/22592/18972/72151/66420/13870/71991/14884/66671/18974/12572/20021/17749/19358/106344/13194/20022/69241/23894/19687/18538/319955/67967/13871/69745/19718/72584/59001",49
"109","Conserved","Cellular Processes","Cell motility","mmu04814","Motor proteins","145/5719","198/9577",0.732323232323232,1.22634369574394,3.9182643725257,4.1442180456625e-05,0.000131170204197574,5.00267750562832e-05,"13411/67938/16553/68922/75050/668940/75665/13427/17919/22003/16582/17918/17920/22154/17897/17925/270163/17906/22143/66196/110350/16578/668880/12340/16558/16561/16580/16579/67068/17912/338367/17907/71602/71819/234663/67665/17909/110082/16581/16574/11461/242584/16594/360013/22428/77579/54152/16564/12345/16565/381293/330355/240641/216459/668303/69654/16570/16569/235661/56427/100502766/432611/17883/286942/16559/17886/68097/67951/11465/17921/69926/213575/75465/17896/16551/13424/56444/329421/71960/13191/12343/17901/110084/13426/17913/16593/67117/320191/11475/21955/59069/544791/16552/59310/16568/16554/73804/16573/22146/227613/22145/103733/53857/100040531/19348/54130/228421/21954/381917/22151/21952/105000/326618/231646/242253/226977/103768/238463/67344/232943/22004/327954/109242/53598/21956/74764/17904/16571/16560/17880/13417/100310872/212733/319991/56087/209737/21648/75563/208943/229841/110033/70218/16576/667663/73710",145
"110","Conserved","Human Diseases","Cancer: specific types","mmu05218","Melanoma","59/5719","72/9577",0.819444444444444,1.37223630782382,3.85993440801451,4.39367520361795e-05,0.000137801631386199,5.2555923488253e-05,"17342/14172/18595/13645/13649/14180/110157/18709/27015/12571/19645/18590/13197/12018/80857/11651/14164/17295/107986/74769/18707/13555/17873/14170/18708/23882/15461/19211/67112/26395/242705/26417/14173/16001/12015/17246/54635/14182/26396/23797/22059/12567/12443/56636/11836/11652/12550/18706/13557/12575/26413/18176/14171/16000/109880/16653/18710/12028/71785",59
"111","Conserved","Metabolism","Amino acid metabolism","mmu00330","Arginine and proline metabolism","46/5719","54/9577",0.851851851851852,1.42650554033663,3.82653482461653,4.57861542258146e-05,0.000142308317188343,5.42747205142421e-05,"110695/107239/19125/14719/228608/18451/242669/18126/338403/56454/18242/14431/332942/17161/72535/11846/76722/18263/20229/66054/12709/66988/14718/18452/75986/69051/56752/67432/11671/18125/11669/66194/109731/20603/76615/12715/212647/67217/20810/100041585/18127/209027/11702/320452/67092/12716",46
"112","Conserved","Human Diseases","Neurodegenerative disease","mmu05020","Prion disease","194/5719","273/9577",0.710622710622711,1.19000414401708,3.87775664790769,5.09197585421728e-05,0.000156851041937943,5.98211449038684e-05,"12912/19056/215999/16438/67003/12389/70316/20422/18709/17995/72900/66445/13653/68197/66414/69077/19057/22154/226646/20463/19177/68202/12867/19353/26420/22143/12866/12390/16439/11783/66218/67089/26443/26427/12289/74769/75406/66091/17992/57296/26419/18707/18128/19055/13063/19058/20655/16574/22273/66152/16594/13001/14360/66046/12371/13000/595136/208647/22333/19170/66416/26440/12858/26416/56436/18708/66413/70247/68198/26445/17968/13665/21762/67273/23996/407790/26444/67951/28080/12913/22335/12857/11957/12861/26417/22334/12995/66997/12292/11950/26441/26446/227197/66052/67151/226519/231991/17463/19182/18747/56637/16593/12015/230075/84682/67680/11909/11949/67130/66916/67126/11946/19184/67942/22123/105675/18749/18753/225887/110323/19167/19181/66694/19175/16573/26442/22146/69379/12288/227613/22145/19185/13666/12859/19172/19166/12865/11951/53857/12915/16440/17993/20190/407785/14828/67264/68375/228033/11739/68194/18706/11740/22151/23997/66945/59029/66043/12367/11947/12864/26415/19179/26413/17972/13057/12862/238463/13198/20304/15481/19173/232943/20867/15511/14814/66377/12868/74764/11911/54405/66594/66925/68342/104130/12259/208677/17991/22272/18710/12028/66108/17970/66576/73710",194
"113","Conserved","Human Diseases","Infectious disease: viral","mmu05170","Human immunodeficiency virus 1 infection","173/5719","241/9577",0.717842323651452,1.2020940607816,3.8685895609552,5.24585655260795e-05,0.000160161107137146,6.10835648883087e-05,"14672/24088/19056/22034/56438/14682/16438/19766/12234/70584/224105/18481/26965/110157/22390/18709/16151/16476/14708/16886/75717/19057/268697/14678/18479/14707/14082/11768/21356/19303/266632/22033/16885/12313/14701/12018/103583/19353/26420/12370/14700/16439/11651/22030/12632/18033/74769/19229/26397/26419/18035/18707/19055/13063/230396/19058/12317/26399/12371/56480/15974/26409/73181/72512/12122/21938/68652/14083/26416/14972/12315/18708/18752/12534/209387/71609/11767/14281/18018/15461/15007/14679/242517/21355/14102/12314/26395/64337/26417/16150/12048/18751/14709/14980/58988/14991/15015/18019/70405/12928/108012/667977/18803/12767/12015/14963/321006/14677/12043/319236/69550/12649/19823/14827/252903/11764/21402/11920/11769/11766/12501/15043/80287/18021/26396/23797/19697/11765/66513/14964/170758/12503/12010/16440/12929/11652/14688/14681/18750/18706/245000/26400/13194/12367/110557/26415/26413/56045/21937/110558/12631/15006/18176/67673/15040/12675/14702/15039/56717/224761/14693/15024/14985/12532/16653/72584/18710/15042/15013/214230/12028/12442/234779",173
"114","Conserved","Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","90/5719","117/9577",0.769230769230769,1.2881488156886,3.81799369555734,5.99812000030033e-05,0.000181522052640668,6.92303785814904e-05,"56438/170768/13645/13649/20104/18709/112405/13806/108058/106557/18126/22041/15979/15251/22339/11676/12323/15980/11651/18642/11600/18033/74769/12325/16337/228026/13685/18707/16828/20848/112407/16832/18708/230163/18752/18641/12576/17347/11674/71745/14433/26987/12914/68263/12322/26395/13819/26417/16194/18751/22346/58988/15368/16001/17000/18803/112406/328572/18655/12043/22042/20525/26396/23797/19697/13614/11863/11652/18787/15978/18750/13684/18706/12575/26413/11602/67673/18127/18597/11601/16000/56717/56421/216019/18710/13856/17346/13866/15277/234779",90
"115","Conserved","Human Diseases","Cancer: specific types","mmu05219","Bladder cancer","36/5719","41/9577",0.878048780487805,1.47037474571284,3.67471624290748,8.30056576137012e-05,0.000249016972841104,9.49721482994293e-05,"15200/13645/13649/110157/19645/73086/13143/17390/22339/69635/17869/20779/56289/13555/15461/26395/242705/26417/17395/17246/26396/22059/12567/12443/11836/14184/12550/21825/13144/13557/12575/26413/18176/109880/16653/13866",36
"116","Conserved","Organismal Systems","Endocrine system","mmu04912","GnRH signaling pathway","71/5719","90/9577",0.788888888888889,1.32106817431175,3.72584744117667,8.5875488761769e-05,0.000255405548472503,9.74086760001917e-05,"14672/14682/16438/15200/13649/18806/110157/16476/18795/108058/13653/18805/211429/17390/26401/12313/12323/26420/26406/16439/12289/12325/20779/19229/26397/26419/14683/11515/17387/26398/26399/18797/26407/20663/224129/26416/12315/15461/12322/12314/26395/26405/26417/18751/12292/70405/18747/104110/18749/18753/14784/26396/11512/432530/12288/12540/20662/210044/16440/18750/26400/26415/26413/18798/13712/18176/11911/23939/16653/11513/18796",71
"117","Conserved","Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","160/5719","223/9577",0.717488789237668,1.20150203436425,3.70684297375458,0.000103414210893343,0.000304939339813703,0.000116300282156256,"54720/12912/19056/12387/16438/16452/19106/110157/18709/16151/16476/12571/14708/19645/21414/19057/21415/14707/14082/15979/15251/22339/12313/14701/12018/19353/16391/15975/26420/12981/12370/14700/16439/11651/22030/16451/21416/18033/17869/74769/20779/26419/18035/18707/19055/13063/277360/66734/230396/19058/26398/26399/12371/56480/15974/73181/13555/20848/12122/26416/14972/12315/18708/17096/71609/14281/18018/15461/12914/15007/242517/106759/12773/14102/12314/26395/64337/242705/26417/14173/16150/14709/14980/20846/14991/15976/15015/18019/70405/16842/667977/18803/328572/56637/14963/12776/67841/15894/54721/22190/15043/16195/18021/26396/23797/100504663/22059/19697/17164/14964/30955/12567/22187/12443/16440/11652/14688/18706/26400/13557/12575/12367/110557/225326/12768/320207/26415/26413/142980/21937/110558/67443/54123/22186/15006/18176/20847/15040/12675/14702/22031/12266/11601/15039/56717/224761/74603/14693/56489/15024/14985/56208/22695/16653/18710/15042/15013/12028/234779/15162",160
